sku,descricao,gross_price,price,pagamento,date,day,hour
30300,Black Opium Glow Yves Saint Laurent Perfume Feminino - Eau de Toilette,,"398,90","10x de R$ 39,89",2020-05-06 05:15:17.164431,05/06/20,05:15:17
29877,Romantic Night Paris Elysees Perfume Feminino - Eau de Parfum,"69,80","59,33",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
24612,Cash Woman La Rive Perfume Feminino - Eau de Parfum,"39,90","33,92",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
24611,In Love La Rive Perfume Feminino - Eau de Parfum,"69,90","59,80",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
22019,Cedro do Marrocos Phebo Deo Colônia Feminino,,"49,90",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
21440,Yes I Am Cacharel - Perfume Feminino - Eau de Parfum,,"258,80","8x de R$ 32,35",2020-05-06 05:15:17.164431,05/06/20,05:15:17
20987,White Tea Elizabeth Arden - Perfume Feminino - Eau de Toilette,"119,00","101,15","3x de R$ 33,71",2020-05-06 05:15:17.164431,05/06/20,05:15:17
20564,So Real Cheap & Chic Moschino Perfume Feminino - Eau de Toilette,"139,00","111,20","3x de R$ 37,06",2020-05-06 05:15:17.164431,05/06/20,05:15:17
20122,Queen Of Seduction Absolute Diva Antonio Banderas Perfume Feminino - EDT,"149,00","126,65","4x de R$ 31,66",2020-05-06 05:15:17.164431,05/06/20,05:15:17
19017,La Petite Fleur Romantique Paris Elysees Perfume Feminino - Eau de Toilette,"74,00","55,50",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
18904,Moschino Pink Fresh Couture - Perfume Feminino - Eau de Toilette,"373,00","199,00","6x de R$ 33,16",2020-05-06 05:15:17.164431,05/06/20,05:15:17
18513,Hello Beauty La Rive Perfume Feminino - Eau de Parfum,"69,90","54,80",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
17723,Black Opium Yves Saint Laurent - Perfume Feminino Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
14550,Lumière Fiorucci - Perfume Feminino - Eau de Parfum,,"54,90",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
13771,Miss Dior Absolutely Blooming Dior - Perfume Feminino - Eau de Parfum,,"299,00","9x de R$ 33,22",2020-05-06 05:15:17.164431,05/06/20,05:15:17
9421,Paris Fiorucci - Perfume Feminino - Deo Colônia,"49,90","39,92",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
8440,Diamond Lonkoom - Perfume Feminino - Eau de Parfum,,"94,90","3x de R$ 31,63",2020-05-06 05:15:17.164431,05/06/20,05:15:17
6569,Royal Marina Diamond Marina de Bourbon - Perfume Feminino - Eau de Parfum,"221,00","176,70","5x de R$ 35,34",2020-05-06 05:15:17.164431,05/06/20,05:15:17
6515,Vodka Love Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","52,80",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
20995,English Bluebell Yardley Perfume Feminino Eau de Toilette,"136,00","68,00","2x de R$ 34,00",2020-05-06 05:15:17.164431,05/06/20,05:15:17
4196,La Vie Est Belle Lancôme - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
13731,Good Girl Carolina Herrera - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
9206,La Petite Fleur blanche Paris Elysees - Perfume Feminino - Eau de Toilette,"73,80","64,90","2x de R$ 32,45",2020-05-06 05:15:17.164431,05/06/20,05:15:17
8357,Cuté Woman La Rive - Perfume Feminino - Eau de Parfum,"39,90","33,92",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
33521,Idôle Lancôme - Perfume Feminino Eau de Parfum,,"258,90","8x de R$ 32,36",2020-05-06 05:15:17.164431,05/06/20,05:15:17
10122,Sexy Woman Night Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","54,80",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
9556,Billion Woman Love Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","59,00",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
8334,Donna La Rive - Perfume Feminino - Eau de Parfum,"69,90","59,42",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
5686,212 VIP Rosé Carolina Herrera - Perfume Feminino - Eau de Parfum,,"398,90","10x de R$ 39,89",2020-05-06 05:15:17.164431,05/06/20,05:15:17
3975,Amor Amor Cacharel - Perfume Feminino - Eau de Toilette,,"159,00","5x de R$ 31,80",2020-05-06 05:15:17.164431,05/06/20,05:15:17
909,Light Blue Dolce&Gabbana - Perfume Feminino - Eau de Toilette,"275,80","234,43","7x de R$ 33,49",2020-05-06 05:15:17.164431,05/06/20,05:15:17
39209,Good Girl Fantastic Pink Carolina Herrera Perfume Feminino EDP,,"529,00","10x de R$ 52,90",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34215,Taste of Kiss La Rive Perfume Feminino - Eau de Parfum,"69,90","60,80","2x de R$ 30,40",2020-05-06 05:15:17.164431,05/06/20,05:15:17
29476,Mademoiselle L’Eau Très Florale Azzaro - Perfume Feminino - Eau de Toilette,"218,90","114,90","3x de R$ 38,30",2020-05-06 05:15:17.164431,05/06/20,05:15:17
27531,Sweet Hope La Rive - Perfume Feminino - Eau de Parfum,"69,90","53,90",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
38167,JOY Intense By Dior Perfume Feminino – Eau de Parfum,,"459,00","10x de R$ 45,90",2020-05-06 05:15:17.164431,05/06/20,05:15:17
38044,My Delicate La Rive – Perfume Feminino Eau de Parfum,"69,90","59,42",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
36219,Woman Intense Ralph Lauren - Perfume Feminino Eau de Parfum,,"398,80","10x de R$ 39,88",2020-05-06 05:15:17.164431,05/06/20,05:15:17
35796,Burberry Her Blossom Burberry Perfume Feminino - Eau de Toilette,"268,90","225,80","7x de R$ 32,25",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34764,Terracotta Le Parfum Guerlain - Perfume Feminino Eau de Toilette,,"359,90","10x de R$ 35,99",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34739,Mon Guerlain Bloom Of Rose - Perfume Feminino Eau de Toilette,,"230,00","7x de R$ 32,85",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34734,Aqua Allegoria Ginger Piccante Guerlain - Perfume Feminino Eau de Toilette,,"334,90","10x de R$ 33,49",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34729,Aqua Allegoria Pera Granita Guerlain - Perfume Feminino Eau de Toilette,,"334,90","10x de R$ 33,49",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34728,Aqua Allegoria Limon Verde Guerlain - Perfume Feminino Eau de Toilette,,"334,90","10x de R$ 33,49",2020-05-06 05:15:17.164431,05/06/20,05:15:17
32883,Olympéa Legend Paco Rabanne Perfume Feminino - Eau de Parfum,,"398,90","10x de R$ 39,89",2020-05-06 05:15:17.164431,05/06/20,05:15:17
31685,J’adore Roller Pearl Dior Perfume Feminino - Eau de Parfum,,"199,00","6x de R$ 33,16",2020-05-06 05:15:17.164431,05/06/20,05:15:17
30398,Dolce & Sense Vanille/Framboise Paris Elysees Perfume Feminino - Eau de Parfum,"49,90","42,42",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
29707,Romantic Glamour Paris Elysees - Perfume Feminino - Eau de Parfum,"74,00","55,50",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
27626,Real Time Wonderful Woman - Perfume Feminino Eau de Parfum,"59,00","47,20",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
27349,Paris La Nuit Fiorucci Perfume Feminino - Deo Colônia,,"49,90",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
27054,Scandal by Night Jean Paul Gaultier Perfume Feminino - Eau de Parfum,,"348,90","10x de R$ 34,89",2020-05-06 05:15:17.164431,05/06/20,05:15:17
20995,English Bluebell Yardley Perfume Feminino Eau de Toilette,"136,00","68,00","2x de R$ 34,00",2020-05-06 05:15:17.164431,05/06/20,05:15:17
4196,La Vie Est Belle Lancôme - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
13731,Good Girl Carolina Herrera - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
9206,La Petite Fleur blanche Paris Elysees - Perfume Feminino - Eau de Toilette,"73,80","64,90","2x de R$ 32,45",2020-05-06 05:15:17.164431,05/06/20,05:15:17
8357,Cuté Woman La Rive - Perfume Feminino - Eau de Parfum,"39,90","33,92",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
33521,Idôle Lancôme - Perfume Feminino Eau de Parfum,,"258,90","8x de R$ 32,36",2020-05-06 05:15:17.164431,05/06/20,05:15:17
10122,Sexy Woman Night Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","54,80",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
9556,Billion Woman Love Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","59,00",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
8334,Donna La Rive - Perfume Feminino - Eau de Parfum,"69,90","59,42",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
5686,212 VIP Rosé Carolina Herrera - Perfume Feminino - Eau de Parfum,,"398,90","10x de R$ 39,89",2020-05-06 05:15:17.164431,05/06/20,05:15:17
3975,Amor Amor Cacharel - Perfume Feminino - Eau de Toilette,,"159,00","5x de R$ 31,80",2020-05-06 05:15:17.164431,05/06/20,05:15:17
909,Light Blue Dolce&Gabbana - Perfume Feminino - Eau de Toilette,"275,80","234,43","7x de R$ 33,49",2020-05-06 05:15:17.164431,05/06/20,05:15:17
39209,Good Girl Fantastic Pink Carolina Herrera Perfume Feminino EDP,,"529,00","10x de R$ 52,90",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34215,Taste of Kiss La Rive Perfume Feminino - Eau de Parfum,"69,90","60,80","2x de R$ 30,40",2020-05-06 05:15:17.164431,05/06/20,05:15:17
29476,Mademoiselle L’Eau Très Florale Azzaro - Perfume Feminino - Eau de Toilette,"218,90","114,90","3x de R$ 38,30",2020-05-06 05:15:17.164431,05/06/20,05:15:17
27531,Sweet Hope La Rive - Perfume Feminino - Eau de Parfum,"69,90","53,90",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
20995,English Bluebell Yardley Perfume Feminino Eau de Toilette,"136,00","68,00","2x de R$ 34,00",2020-05-06 05:15:17.164431,05/06/20,05:15:17
4196,La Vie Est Belle Lancôme - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
13731,Good Girl Carolina Herrera - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
9206,La Petite Fleur blanche Paris Elysees - Perfume Feminino - Eau de Toilette,"73,80","64,90","2x de R$ 32,45",2020-05-06 05:15:17.164431,05/06/20,05:15:17
8357,Cuté Woman La Rive - Perfume Feminino - Eau de Parfum,"39,90","33,92",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
33521,Idôle Lancôme - Perfume Feminino Eau de Parfum,,"258,90","8x de R$ 32,36",2020-05-06 05:15:17.164431,05/06/20,05:15:17
10122,Sexy Woman Night Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","54,80",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
9556,Billion Woman Love Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","59,00",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
8334,Donna La Rive - Perfume Feminino - Eau de Parfum,"69,90","59,42",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
5686,212 VIP Rosé Carolina Herrera - Perfume Feminino - Eau de Parfum,,"398,90","10x de R$ 39,89",2020-05-06 05:15:17.164431,05/06/20,05:15:17
3975,Amor Amor Cacharel - Perfume Feminino - Eau de Toilette,,"159,00","5x de R$ 31,80",2020-05-06 05:15:17.164431,05/06/20,05:15:17
909,Light Blue Dolce&Gabbana - Perfume Feminino - Eau de Toilette,"275,80","234,43","7x de R$ 33,49",2020-05-06 05:15:17.164431,05/06/20,05:15:17
39209,Good Girl Fantastic Pink Carolina Herrera Perfume Feminino EDP,,"529,00","10x de R$ 52,90",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34215,Taste of Kiss La Rive Perfume Feminino - Eau de Parfum,"69,90","60,80","2x de R$ 30,40",2020-05-06 05:15:17.164431,05/06/20,05:15:17
29476,Mademoiselle L’Eau Très Florale Azzaro - Perfume Feminino - Eau de Toilette,"218,90","114,90","3x de R$ 38,30",2020-05-06 05:15:17.164431,05/06/20,05:15:17
27531,Sweet Hope La Rive - Perfume Feminino - Eau de Parfum,"69,90","53,90",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
20995,English Bluebell Yardley Perfume Feminino Eau de Toilette,"136,00","68,00","2x de R$ 34,00",2020-05-06 05:15:17.164431,05/06/20,05:15:17
4196,La Vie Est Belle Lancôme - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
13731,Good Girl Carolina Herrera - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
9206,La Petite Fleur blanche Paris Elysees - Perfume Feminino - Eau de Toilette,"73,80","64,90","2x de R$ 32,45",2020-05-06 05:15:17.164431,05/06/20,05:15:17
8357,Cuté Woman La Rive - Perfume Feminino - Eau de Parfum,"39,90","33,92",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
33521,Idôle Lancôme - Perfume Feminino Eau de Parfum,,"258,90","8x de R$ 32,36",2020-05-06 05:15:17.164431,05/06/20,05:15:17
10122,Sexy Woman Night Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","54,80",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
9556,Billion Woman Love Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","59,00",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
8334,Donna La Rive - Perfume Feminino - Eau de Parfum,"69,90","59,42",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
5686,212 VIP Rosé Carolina Herrera - Perfume Feminino - Eau de Parfum,,"398,90","10x de R$ 39,89",2020-05-06 05:15:17.164431,05/06/20,05:15:17
3975,Amor Amor Cacharel - Perfume Feminino - Eau de Toilette,,"159,00","5x de R$ 31,80",2020-05-06 05:15:17.164431,05/06/20,05:15:17
909,Light Blue Dolce&Gabbana - Perfume Feminino - Eau de Toilette,"275,80","234,43","7x de R$ 33,49",2020-05-06 05:15:17.164431,05/06/20,05:15:17
39209,Good Girl Fantastic Pink Carolina Herrera Perfume Feminino EDP,,"529,00","10x de R$ 52,90",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34215,Taste of Kiss La Rive Perfume Feminino - Eau de Parfum,"69,90","60,80","2x de R$ 30,40",2020-05-06 05:15:17.164431,05/06/20,05:15:17
29476,Mademoiselle L’Eau Très Florale Azzaro - Perfume Feminino - Eau de Toilette,"218,90","114,90","3x de R$ 38,30",2020-05-06 05:15:17.164431,05/06/20,05:15:17
27531,Sweet Hope La Rive - Perfume Feminino - Eau de Parfum,"69,90","53,90",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
20995,English Bluebell Yardley Perfume Feminino Eau de Toilette,"136,00","68,00","2x de R$ 34,00",2020-05-06 05:15:17.164431,05/06/20,05:15:17
4196,La Vie Est Belle Lancôme - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
13731,Good Girl Carolina Herrera - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
9206,La Petite Fleur blanche Paris Elysees - Perfume Feminino - Eau de Toilette,"73,80","64,90","2x de R$ 32,45",2020-05-06 05:15:17.164431,05/06/20,05:15:17
8357,Cuté Woman La Rive - Perfume Feminino - Eau de Parfum,"39,90","33,92",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
33521,Idôle Lancôme - Perfume Feminino Eau de Parfum,,"258,90","8x de R$ 32,36",2020-05-06 05:15:17.164431,05/06/20,05:15:17
10122,Sexy Woman Night Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","54,80",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
9556,Billion Woman Love Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","59,00",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
8334,Donna La Rive - Perfume Feminino - Eau de Parfum,"69,90","59,42",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
5686,212 VIP Rosé Carolina Herrera - Perfume Feminino - Eau de Parfum,,"398,90","10x de R$ 39,89",2020-05-06 05:15:17.164431,05/06/20,05:15:17
3975,Amor Amor Cacharel - Perfume Feminino - Eau de Toilette,,"159,00","5x de R$ 31,80",2020-05-06 05:15:17.164431,05/06/20,05:15:17
909,Light Blue Dolce&Gabbana - Perfume Feminino - Eau de Toilette,"275,80","234,43","7x de R$ 33,49",2020-05-06 05:15:17.164431,05/06/20,05:15:17
39209,Good Girl Fantastic Pink Carolina Herrera Perfume Feminino EDP,,"529,00","10x de R$ 52,90",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34215,Taste of Kiss La Rive Perfume Feminino - Eau de Parfum,"69,90","60,80","2x de R$ 30,40",2020-05-06 05:15:17.164431,05/06/20,05:15:17
29476,Mademoiselle L’Eau Très Florale Azzaro - Perfume Feminino - Eau de Toilette,"218,90","114,90","3x de R$ 38,30",2020-05-06 05:15:17.164431,05/06/20,05:15:17
27531,Sweet Hope La Rive - Perfume Feminino - Eau de Parfum,"69,90","53,90",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
20995,English Bluebell Yardley Perfume Feminino Eau de Toilette,"136,00","68,00","2x de R$ 34,00",2020-05-06 05:15:17.164431,05/06/20,05:15:17
4196,La Vie Est Belle Lancôme - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
13731,Good Girl Carolina Herrera - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
9206,La Petite Fleur blanche Paris Elysees - Perfume Feminino - Eau de Toilette,"73,80","64,90","2x de R$ 32,45",2020-05-06 05:15:17.164431,05/06/20,05:15:17
8357,Cuté Woman La Rive - Perfume Feminino - Eau de Parfum,"39,90","33,92",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
33521,Idôle Lancôme - Perfume Feminino Eau de Parfum,,"258,90","8x de R$ 32,36",2020-05-06 05:15:17.164431,05/06/20,05:15:17
10122,Sexy Woman Night Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","54,80",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
9556,Billion Woman Love Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","59,00",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
8334,Donna La Rive - Perfume Feminino - Eau de Parfum,"69,90","59,42",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
5686,212 VIP Rosé Carolina Herrera - Perfume Feminino - Eau de Parfum,,"398,90","10x de R$ 39,89",2020-05-06 05:15:17.164431,05/06/20,05:15:17
3975,Amor Amor Cacharel - Perfume Feminino - Eau de Toilette,,"159,00","5x de R$ 31,80",2020-05-06 05:15:17.164431,05/06/20,05:15:17
909,Light Blue Dolce&Gabbana - Perfume Feminino - Eau de Toilette,"275,80","234,43","7x de R$ 33,49",2020-05-06 05:15:17.164431,05/06/20,05:15:17
39209,Good Girl Fantastic Pink Carolina Herrera Perfume Feminino EDP,,"529,00","10x de R$ 52,90",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34215,Taste of Kiss La Rive Perfume Feminino - Eau de Parfum,"69,90","60,80","2x de R$ 30,40",2020-05-06 05:15:17.164431,05/06/20,05:15:17
29476,Mademoiselle L’Eau Très Florale Azzaro - Perfume Feminino - Eau de Toilette,"218,90","114,90","3x de R$ 38,30",2020-05-06 05:15:17.164431,05/06/20,05:15:17
27531,Sweet Hope La Rive - Perfume Feminino - Eau de Parfum,"69,90","53,90",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
20995,English Bluebell Yardley Perfume Feminino Eau de Toilette,"136,00","68,00","2x de R$ 34,00",2020-05-06 05:15:17.164431,05/06/20,05:15:17
4196,La Vie Est Belle Lancôme - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
13731,Good Girl Carolina Herrera - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
9206,La Petite Fleur blanche Paris Elysees - Perfume Feminino - Eau de Toilette,"73,80","64,90","2x de R$ 32,45",2020-05-06 05:15:17.164431,05/06/20,05:15:17
8357,Cuté Woman La Rive - Perfume Feminino - Eau de Parfum,"39,90","33,92",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
33521,Idôle Lancôme - Perfume Feminino Eau de Parfum,,"258,90","8x de R$ 32,36",2020-05-06 05:15:17.164431,05/06/20,05:15:17
10122,Sexy Woman Night Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","54,80",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
9556,Billion Woman Love Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","59,00",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
8334,Donna La Rive - Perfume Feminino - Eau de Parfum,"69,90","59,42",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
5686,212 VIP Rosé Carolina Herrera - Perfume Feminino - Eau de Parfum,,"398,90","10x de R$ 39,89",2020-05-06 05:15:17.164431,05/06/20,05:15:17
3975,Amor Amor Cacharel - Perfume Feminino - Eau de Toilette,,"159,00","5x de R$ 31,80",2020-05-06 05:15:17.164431,05/06/20,05:15:17
909,Light Blue Dolce&Gabbana - Perfume Feminino - Eau de Toilette,"275,80","234,43","7x de R$ 33,49",2020-05-06 05:15:17.164431,05/06/20,05:15:17
39209,Good Girl Fantastic Pink Carolina Herrera Perfume Feminino EDP,,"529,00","10x de R$ 52,90",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34215,Taste of Kiss La Rive Perfume Feminino - Eau de Parfum,"69,90","60,80","2x de R$ 30,40",2020-05-06 05:15:17.164431,05/06/20,05:15:17
29476,Mademoiselle L’Eau Très Florale Azzaro - Perfume Feminino - Eau de Toilette,"218,90","114,90","3x de R$ 38,30",2020-05-06 05:15:17.164431,05/06/20,05:15:17
27531,Sweet Hope La Rive - Perfume Feminino - Eau de Parfum,"69,90","53,90",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
20995,English Bluebell Yardley Perfume Feminino Eau de Toilette,"136,00","68,00","2x de R$ 34,00",2020-05-06 05:15:17.164431,05/06/20,05:15:17
4196,La Vie Est Belle Lancôme - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
13731,Good Girl Carolina Herrera - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
9206,La Petite Fleur blanche Paris Elysees - Perfume Feminino - Eau de Toilette,"73,80","64,90","2x de R$ 32,45",2020-05-06 05:15:17.164431,05/06/20,05:15:17
8357,Cuté Woman La Rive - Perfume Feminino - Eau de Parfum,"39,90","33,92",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
33521,Idôle Lancôme - Perfume Feminino Eau de Parfum,,"258,90","8x de R$ 32,36",2020-05-06 05:15:17.164431,05/06/20,05:15:17
10122,Sexy Woman Night Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","54,80",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
9556,Billion Woman Love Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","59,00",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
8334,Donna La Rive - Perfume Feminino - Eau de Parfum,"69,90","59,42",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
5686,212 VIP Rosé Carolina Herrera - Perfume Feminino - Eau de Parfum,,"398,90","10x de R$ 39,89",2020-05-06 05:15:17.164431,05/06/20,05:15:17
3975,Amor Amor Cacharel - Perfume Feminino - Eau de Toilette,,"159,00","5x de R$ 31,80",2020-05-06 05:15:17.164431,05/06/20,05:15:17
909,Light Blue Dolce&Gabbana - Perfume Feminino - Eau de Toilette,"275,80","234,43","7x de R$ 33,49",2020-05-06 05:15:17.164431,05/06/20,05:15:17
39209,Good Girl Fantastic Pink Carolina Herrera Perfume Feminino EDP,,"529,00","10x de R$ 52,90",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34215,Taste of Kiss La Rive Perfume Feminino - Eau de Parfum,"69,90","60,80","2x de R$ 30,40",2020-05-06 05:15:17.164431,05/06/20,05:15:17
29476,Mademoiselle L’Eau Très Florale Azzaro - Perfume Feminino - Eau de Toilette,"218,90","114,90","3x de R$ 38,30",2020-05-06 05:15:17.164431,05/06/20,05:15:17
27531,Sweet Hope La Rive - Perfume Feminino - Eau de Parfum,"69,90","53,90",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
20995,English Bluebell Yardley Perfume Feminino Eau de Toilette,"136,00","68,00","2x de R$ 34,00",2020-05-06 05:15:17.164431,05/06/20,05:15:17
4196,La Vie Est Belle Lancôme - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
13731,Good Girl Carolina Herrera - Perfume Feminino - Eau de Parfum,,"298,90","9x de R$ 33,21",2020-05-06 05:15:17.164431,05/06/20,05:15:17
9206,La Petite Fleur blanche Paris Elysees - Perfume Feminino - Eau de Toilette,"73,80","64,90","2x de R$ 32,45",2020-05-06 05:15:17.164431,05/06/20,05:15:17
8357,Cuté Woman La Rive - Perfume Feminino - Eau de Parfum,"39,90","33,92",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
33521,Idôle Lancôme - Perfume Feminino Eau de Parfum,,"258,90","8x de R$ 32,36",2020-05-06 05:15:17.164431,05/06/20,05:15:17
10122,Sexy Woman Night Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","54,80",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
9556,Billion Woman Love Paris Elysees - Perfume Feminino - Eau de Toilette,"69,00","59,00",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
8334,Donna La Rive - Perfume Feminino - Eau de Parfum,"69,90","59,42",,2020-05-06 05:15:17.164431,05/06/20,05:15:17
5686,212 VIP Rosé Carolina Herrera - Perfume Feminino - Eau de Parfum,,"398,90","10x de R$ 39,89",2020-05-06 05:15:17.164431,05/06/20,05:15:17
3975,Amor Amor Cacharel - Perfume Feminino - Eau de Toilette,,"159,00","5x de R$ 31,80",2020-05-06 05:15:17.164431,05/06/20,05:15:17
909,Light Blue Dolce&Gabbana - Perfume Feminino - Eau de Toilette,"275,80","234,43","7x de R$ 33,49",2020-05-06 05:15:17.164431,05/06/20,05:15:17
39209,Good Girl Fantastic Pink Carolina Herrera Perfume Feminino EDP,,"529,00","10x de R$ 52,90",2020-05-06 05:15:17.164431,05/06/20,05:15:17
34215,Taste of Kiss La Rive Perfume Feminino - Eau de Parfum,"69,90","60,80","2x de R$ 30,40",2020-05-06 05:15:17.164431,05/06/20,05:15:17
